Name,Redshift,Classification,Requested
NGC 2994,0.024740,S0,S0
NGC 2996,0.029270,S0+ pec:,S0
NGC 2997,0.003633,SA(s)c,AB
NGC 2998,0.015958,SAB(rs)c,AB
NGC 3001,0.008219,SAB(rs)c       HII,AB
NGC 3001,0.008219,SAB(rs)c       HII,B
NGC 3003,0.004937,SBbc,B
NGC 3007,0.021748,S0/a,S0
NGC 3007,0.021748,S0/a,S0/a
NGC 3008,0.015788,S0/a,S0/a
NGC 3008,0.015788,S0/a,S0
NGC 3010,0.015767,AGN,E
NGC 3010A,0.014765,S0,S0
NGC 3011,0.005147,S0/a,S0
NGC 3012,0.038753,E:,E
NGC 3015,0.025211,SAB0^0^ pec?   NLAGN,AB
NGC 3015,0.025211,SAB0^0^ pec?   NLAGN,S0
NGC 3017,0.020778,E:,E
NGC 3018,0.006214,SB(s)b pec?,B
NGC 3020,0.004810,SB(r)cd:,B
NGC 3021,0.005120,SA(rs)bc:,A
NGC 3022,0.020868,(R')SAB0^0^:,S0
NGC 3022,0.020868,(R')SAB0^0^:,AB
NGC 3022,0.020868,(R')SAB0^0^:,E
NGC 3023,0.006366,SAB(s)c pec:,AB
NGC 3025,0.028366,SA0^0^ pec:,A
NGC 3025,0.028366,SA0^0^ pec:,S0
NGC 3027,0.003536,SB(rs)d:,B
NGC 3029,0.021979,SAB(r)c,AB
NGC 3032,0.005174,SAB(r)0^0^     HII,S0
NGC 3032,0.005174,SAB(r)0^0^     HII,AB
NGC 3035,0.014523,SB(rs)bc       Sy1,B
NGC 3037,0.002959,IBm            HII,B
NGC 3038,0.009306,SA(rs)b        HII,A
NGC 3039,0.016646,SAB(s)b pec:,AB
NGC 3041,0.004707,SAB(rs)c,AB
NGC 3042,0.012555,S0^0^: sp,S0
NGC 3044,0.004300,SB(s)c? sp     HII,B
NGC 3045,0.007512,SB(rs)ab:      HII,A
NGC 3049,0.004860,SB(rs)ab;HII   Sbrst,B
NGC 3051,0.008513,(RL:)SB0^0p,B
NGC 3051,0.008513,(RL:)SB0^0p,S0
NGC 3052,0.012602,SAB(rs)c       HII,AB
NGC 3053,0.012405,S(r)...,B
NGC 3054,0.008091,SAB(r)bc       HII?,AB
NGC 3054,0.008091,SAB(r)bc       HII?,B
NGC 3055,0.006078,SAB(s)c        WR,AB
NGC 3056,0.003246,SA(rl)0^0,A
NGC 3056,0.003246,SA(rl)0^0,S0
NGC 3057,0.005084,SB(s)dm,B
NGC 3058,0.024917,S0+ pec:,S0
NGC 3059,0.004193,SB(rs)c,B
NGC 3061,0.008136,(R')SB(rs)c,B
NGC 3065,0.006638,SA(r)0^0^,S0
NGC 3065,0.006638,SA(r)0^0^,A
NGC 3066,0.007015,(R')SAB(s)bc pec,AB
NGC 3067,0.004841,SAB(s)ab?      HII,AB
NGC 3068 NED02,0.021290,S0-: pec,E
NGC 3068 NED02,0.021290,S0-: pec,S0
NGC 3069,0.017625,S0?,S0/a
NGC 3069,0.017625,S0?,S0
NGC 3070,0.017778,E,E
NGC 3072,0.011445,S0/a? sp       HII?,S0/a
NGC 3072,0.011445,S0/a? sp       HII?,S0
NGC 3073,0.003763,SAB0-,S0
NGC 3073,0.003763,SAB0-,AB
NGC 3074,0.017130,SAB(rs)c,AB
NGC 3078,0.008606,E2-3,E
NGC 3079,0.003689,SB(s)c;LINER   Sy2,B
NGC 3081,0.007976,(R_1)SAB(r)0/a Sy2,S0/a
NGC 3081,0.007976,(R_1)SAB(r)0/a Sy2,AB
NGC 3081,0.007976,(R_1)SAB(r)0/a Sy2,B
NGC 3081,0.007976,(R_1)SAB(r)0/a Sy2,S0
NGC 3082,0.009553,SA(s)0-:,A
NGC 3082,0.009553,SA(s)0-:,S0
NGC 3083,0.021438,Sa?,S0
NGC 3083,0.021438,Sa?,S0/a
NGC 3084,0.008479,(R'_1)SB(rs)a  HII,B
NGC 3085,0.013356,S0^0^: sp,S0
NGC 3087,0.008913,E+:,E
NGC 3089,0.009033,SAB(rs)b       HII,AB
NGC 3090,0.020331,E+,E
NGC 3091,0.013222,E3:,E
NGC 3092,0.019740,SB(s)0+?,B
NGC 3092,0.019740,SB(s)0+?,S0
NGC 3092,0.019740,SB(s)0+?,S0/a
NGC 3093,0.020441,E3,E
NGC 3094,0.008019,SB(s)a         Sy2,B
NGC 3095,0.009083,SB(rs)c,AB
NGC 3096,0.014103,SB0^-,S0
NGC 3096,0.014103,SB0^-,B
NGC 3098,0.004660,S0,S0
NGC 3098,0.004660,S0,S0/a
NGC 3100,0.008813,SAB(r)0^0 poss.LINER,S0
NGC 3100,0.008813,SAB(r)0^0 poss.LINER,AB
NGC 3102,0.010134,S0-:,S0
NGC 3102,0.010134,S0-:,E
NGC 3104,0.002011,IAB(s)m        HII,AB
NGC 3106,0.020654,S0,S0
NGC 3108,0.008916,S0^0p,S0
NGC 3108,0.008916,S0^0p,A
NGC 3109,0.001344,SB(s)m,B
NGC 3110,0.016858,SB(rs)b pec;HIILIRG,B
NGC 3111,0.024810,S0-:,E
NGC 3111,0.024810,S0-:,S0
NGC 3113,0.003612,SB(rs)d,AB
NGC 3115,0.002287,S0-            PAS,S0
NGC 3115B,0.002270,SA(s)0^0^ pec:,A
NGC 3115B,0.002270,SA(s)0^0^ pec:,E
NGC 3115B,0.002270,SA(s)0^0^ pec:,S0
NGC 3117,0.022604,E?,E
NGC 3119,0.029437,E,E
NGC 3120,0.009300,Sc             HII,AB
NGC 3124,0.011882,SB(r)c,B
NGC 3124,0.011882,SB(r)c,AB
NGC 3125,0.003712,S;BCDG         HII,E
NGC 3128,0.015599,SB(s)b?        HII,B
NGC 3130,0.027322,S0/a,S0/a
NGC 3130,0.027322,S0/a,S0
NGC 3131,0.017022,SBb:,B
NGC 3136,0.005714,E:          LINER/Sy,E
NGC 3136A,0.006699,IB(s)m? sp,B
NGC 3136B,0.005937,E+,E
NGC 3137,0.003683,SA(s)d,A
NGC 3139,0.004710,S0^0^ pec:,E
NGC 3139,0.004710,S0^0^ pec:,S0
NGC 3143,0.012182,SB(s)b,B
NGC 3144,0.021498,SB(s)ab pec:,B
NGC 3145,0.012182,SB(rs)bc,B
NGC 3146,0.013202,SAB(r?)ab      HII,B
NGC 3147,0.009346,SA(rs)bc;HII   Sy2,A
NGC 3149,0.006718,(R')SA(rs)b,A
NGC 3151,0.022835,SA0:,S0
NGC 3151,0.022835,SA0:,A
NGC 3151,0.022835,SA0:,S0/a
NGC 3152,0.021222,(R')SB0^0^:,B
NGC 3152,0.021222,(R')SB0^0^:,S0
NGC 3156,0.004463,S0:,E
NGC 3156,0.004463,S0:,S0
NGC 3157,0.009460,SAB(s)c        HII,B
NGC 3158,0.023086,E3:,E
NGC 3159,0.022615,E2 pec:,E
NGC 3161,0.021014,E2             AGN,E
NGC 3162,0.004343,SAB(rs)bc,AB
NGC 3163,0.020874,SA0-:,E
NGC 3163,0.020874,SA0-:,S0
NGC 3163,0.020874,SA0-:,A
NGC 3165,0.004370,SA(s)dm:,A
NGC 3166,0.003946,SAB(rs)0/a;HII LINER,AB
NGC 3166,0.003946,SAB(rs)0/a;HII LINER,S0
NGC 3166,0.003946,SAB(rs)0/a;HII LINER,S0/a
NGC 3168,0.031352,E,E
NGC 3169,0.004110,SA(s)a pec;HII LINER,A
NGC 3171,0.011892,S0- pec  poss. LINER,S0
NGC 3173,0.008406,SA(s)c,A
NGC 3175,0.003626,SAB(s)b        HII,AB
NGC 3177,0.004370,SA(rs)b        HII,A
NGC 3178,0.011628,SA(rs)cd pec:  HII,A
NGC 3179,0.023852,S0,S0
NGC 3182,0.007003,SA(r)a?,A
NGC 3182,0.007003,SA(r)a?,S0
NGC 3182,0.007003,SA(r)a?,S0/a
NGC 3183,0.010300,SB(s)bc:,B
NGC 3184,0.001941,SAB(rs)cd      HII,AB
NGC 3185,0.004103,(R)SB(r)a      Sy2,B
NGC 3187,0.005290,SB(s)c pec     HII,B
NGC 3188,0.026105,(R)SB(r)ab,B
NGC 3190:[LMD2020] B,0.004370,SA(s)a pec sp  LINER,A
NGC 3191,0.030627,SB(s)bc pec,B
NGC 3193,0.004607,E2             LINER,E
NGC 3198,0.002202,SB(rs)c        HII,B
NGC 3200,0.011748,SA(rs)bc,AB
NGC 3202,0.022174,SB(r)a,B
NGC 3203,0.007986,SA(r)0+? sp,S0/a
NGC 3203,0.007986,SA(r)0+? sp,A
NGC 3203,0.007986,SA(r)0+? sp,S0
NGC 3204,0.016543,SAB(r)b,AB
NGC 3204,0.016543,SAB(r)b,B
NGC 3205,0.023289,S?             AGN,S0
NGC 3206,0.003839,SB(s)cd,B
NGC 3207,0.023211,S?             AGN,S0
NGC 3208,0.010040,SAB(rs)bc      HII,AB
NGC 3209,0.020421,E              PAS,E
NGC 3212,0.032402,S?,B
NGC 3214,0.025812,SA0/a:,A
NGC 3214,0.025812,SA0/a:,E
NGC 3214,0.025812,SA0/a:,S0/a
NGC 3214,0.025812,SA0/a:,S0
NGC 3216,0.039192,E:,E
NGC 3219,0.051748,E;BrClG        AGN,E
NGC 3221,0.013713,SB(s)cd:sp;HII;LIRG,B
NGC 3222,0.018630,SB0:,B
NGC 3222,0.018630,SB0:,E
NGC 3222,0.018630,SB0:,S0
NGC 3223,0.009650,SA(r)bc        HII,A
NGC 3224,0.010300,E+,E
NGC 3226,0.004386,E2: pec;LINER  Sy3,E
NGC 3226,0.004386,E2: pec;LINER  Sy3,S0
NGC 3227,0.003756,SAB(s) pec     Sy1.5,AB
NGC 3230,0.009323,S0,S0
NGC 3233,0.012285,(R'_1)SB(r)a   HII,S0/a
NGC 3233,0.012285,(R'_1)SB(r)a   HII,B
NGC 3233,0.012285,(R'_1)SB(r)a   HII,S0
NGC 3234,0.021351,S0-:,E
NGC 3234,0.021351,S0-:,S0
NGC 3236,0.031032,E0,E
NGC 3237,0.023426,(R)SAB0^0^,S0
NGC 3237,0.023426,(R)SAB0^0^,AB
NGC 3238,0.024411,SA(r)0^0^:,A
NGC 3238,0.024411,SA(r)0^0^:,S0
NGC 3238,0.024411,SA(r)0^0^:,E
NGC 3239,0.002367,IB(s)m pec,B
NGC 3240,0.011842,SAB(rs)b       HII,A
NGC 3241,0.010070,SA(r)b         HII,A
NGC 3243,0.018486,S0^0^ pec:,S0
NGC 3243,0.018486,S0^0^ pec:,E
NGC 3244,0.009213,SA(rs)cd       HII,A
NGC 3245,0.004423,SA(r)0^0^:?;HIILINER,A
NGC 3245,0.004423,SA(r)0^0^:?;HIILINER,S0
NGC 3245A,0.004410,SB(s)b,B
NGC 3246,0.007137,SABdm,AB
NGC 3248,0.004940,S0,S0
NGC 3249,0.011361,SAB(rs)cd:     HII,AB
NGC 3250,0.009420,E4,E
NGC 3250B,0.008406,SBa pec?,B
NGC 3250C,0.008723,(R':)SAB(s)a,A
NGC 3250D,0.009680,S0: sp,S0
NGC 3250E,0.009350,SAB(s)cd:,AB
NGC 3251,0.016981,SB?,B
NGC 3252,0.003856,SBd? sp,B
NGC 3253,0.032337,SAB(rs)bc,AB
NGC 3254,0.004520,SA(s)bc        Sy2,A
NGC 3256A,0.009487,SB(s)m pec:,B
NGC 3256B,0.009053,SA(s)b,B
NGC 3256C,0.009070,SB(rs)d,B
NGC 3257,0.010797,SAB(s)0-:,AB
NGC 3257,0.010797,SAB(s)0-:,S0
NGC 3258,0.009600,E1,E
NGC 3258A,0.009246,SAB0+:,AB
NGC 3258A,0.009246,SAB0+:,S0
NGC 3258C,0.008663,SB(r)ab,B
NGC 3258D,0.008259,SB(s)b:,B
NGC 3259,0.005594,SAB(rs)bc:     BLAGN,AB
NGC 3260,0.008059,E pec:,E
NGC 3261,0.008549,SB(rs)bc,B
NGC 3262,0.009453,SAB(rs)a,S0
NGC 3262,0.009453,SAB(rs)a,AB
NGC 3263,0.010012,SB(rs)cd: sp,B
NGC 3264,0.003139,SBdm:          HII,B
NGC 3265,0.004745,E:;WR?         HII,E
NGC 3266,0.005887,SAB0^0^?,S0
NGC 3266,0.005887,SAB0^0^?,AB
NGC 3266,0.005887,SAB0^0^?,B
NGC 3267,0.012372,(R)SA(s)0^+,AB
NGC 3267,0.012372,(R)SA(s)0^+,S0
NGC 3268,0.009340,E2             LINER,E
NGC 3269,0.012522,(R'_2)SAB(s)a,S0
NGC 3269,0.012522,(R'_2)SAB(s)a,A
NGC 3270,0.020871,SAB(r)b:       AGN?,AB
NGC 3271,0.012689,SAB(s)0^0;BrClG,S0
NGC 3271,0.012689,SAB(s)0^0;BrClG,B
NGC 3273,0.008873,SA(r)0^0^,S0
NGC 3273,0.008873,SA(r)0^0^,A
NGC 3274,0.001723,SABd?,AB
NGC 3275,0.010711,SB(r)a         HII,B
NGC 3276,0.015724,S0:,S0/a
NGC 3276,0.015724,S0:,S0
NGC 3277,0.004720,SA(r)ab        HII,A
NGC 3278,0.009877,SA(s)c?        HII,A
NGC 3281,0.010674,SAB(rs+)a      Sy2,A
NGC 3281A,0.007635,SB(rl)0^0,S0
NGC 3281A,0.007635,SB(rl)0^0,AB
NGC 3281C,0.009270,S0,S0
NGC 3281C,0.009270,S0,S0/a
NGC 3281D,0.008819,SB(s)d: sp,B
NGC 3282,0.012345,(R)SA(r)0/a,B
NGC 3282,0.012345,(R)SA(r)0/a,S0
NGC 3283,0.009670,SA(s)0^0^?,S0
NGC 3283,0.009670,SA(s)0^0^?,A
NGC 3284,0.027211,E?,E
NGC 3285,0.011268,SB(s)a pec,B
NGC 3285A,0.014343,SB(rs)cd:,B
NGC 3285B,0.009847,SB(rs)b        HII,AB
NGC 3287,0.004420,SB(s)d         HII,B
NGC 3288,0.027157,SABbc:,AB
NGC 3289,0.009186,SB(rs)0+: sp,S0
NGC 3289,0.009186,SB(rs)0+: sp,B
NGC 3290,0.035278,SAB(rs)bc: pec HII,AB
NGC 3292,0.007438,S0^0^ pec?,S0
NGC 3294,0.005206,SA(s)c,A
NGC 3299,0.002138,SAB(s)dm,AB
NGC 3300,0.010066,SAB(r)0^0^:?,B
NGC 3300,0.010066,SAB(r)0^0^:?,AB
NGC 3300,0.010066,SAB(r)0^0^:?,S0
NGC 3301,0.004466,(R')SB(rs)0/a,S0
NGC 3301,0.004466,(R')SB(rs)0/a,S0/a
NGC 3301,0.004466,(R')SB(rs)0/a,B
NGC 3302,0.013593,SA0^0^,S0
NGC 3302,0.013593,SA0^0^,A
NGC 3304,0.023140,SB(s)a?,B
NGC 3305,0.013099,E0,E
NGC 3306,0.009633,SB(s)m?,B
NGC 3307,0.012612,SB(r)0/a pec?,S0/a
NGC 3307,0.012612,SB(r)0/a pec?,B
NGC 3307,0.012612,SB(r)0/a pec?,S0
NGC 3308,0.011855,SAB(s)0-:,S0
NGC 3308,0.011855,SAB(s)0-:,AB
NGC 3309,0.013593,E3,E
NGC 3310,0.003312,SAB(r)bc pec   HII,AB
NGC 3311,0.012759,cD;E+2,E
NGC 3311,0.012759,cD;E+2,S0
NGC 3312,0.009627,Sab(r%)p       AGN,A
NGC 3313,0.012362,SB(r)b         HII,B
NGC 3314B,0.015481,SA(s)c:,A
NGC 3315,0.012645,S0-?,S0
NGC 3316,0.013142,SB(rs)0^0^:,B
NGC 3316,0.013142,SB(rs)0^0^:,S0
NGC 3318,0.009255,SAB(rs)b,AB
NGC 3318,0.009255,SAB(rs)b,B
NGC 3318A,,SAB(rs)c:,AB
NGC 3318B,0.009193,SB(s)c,B
NGC 3319,0.002465,SB(rs)cd       HII:,B
NGC 3321,0.008312,SAB(r)c:,AB
NGC 3323,0.017334,SB?,B
NGC 3325,0.018701,E:,E
NGC 3325,0.018701,E:,S0
NGC 3327,0.021028,SA(r)b:,A
NGC 3329,0.006498,(R)SA(r)b:,A
NGC 3331,0.012115,SB(s)c:        HII,B
NGC 3332,0.019458,(R)SA0-,E
NGC 3332,0.019458,(R)SA0-,S0
NGC 3332,0.019458,(R)SA0-,A
NGC 3333,0.013873,SABbc pec sp   HII,AB
NGC 3334,0.024037,S0?            HII,S0
NGC 3335,0.012949,SAB(rl)0^+,AB
NGC 3335,0.012949,SAB(rl)0^+,S0
NGC 3336,0.013343,SA(rs)c        HII,AB
NGC 3337,0.026871,S0^-,S0
NGC 3338,0.004336,SA(s)c,A
NGC 3340,0.018263,Sbc(r),B
NGC 3343,0.021000,E,E
NGC 3344,0.001935,(R)SAB(r)bc    HII,B
NGC 3344,0.001935,(R)SAB(r)bc    HII,AB
NGC 3346,0.004250,SB(rs)cd,B
NGC 3347,0.010040,SB(rs)b,B
NGC 3347A,0.009113,SB(s)cd: sp    HII,B
NGC 3347B,0.010621,SA(s)dm: sp,A
NGC 3347C,0.008856,SB(s)d,B
NGC 3348,0.009129,E0,E
NGC 3352,0.019391,S0,S0
NGC 3355,0.003986,SAB(s)m:,AB
NGC 3357,0.032589,E+:,E
NGC 3358,0.009967,(R'_2)SAB(l)ab,AB
NGC 3358,0.009967,(R'_2)SAB(l)ab,S0/a
NGC 3358,0.009967,(R'_2)SAB(l)ab,S0
NGC 3359,0.003382,SB(rs)c        HII,B
NGC 3360,0.028156,SA(s)c:,A
NGC 3361,0.006384,SAB(rs)c?      HII,AB
NGC 3362,0.027746,SABc           Sy2,AB
NGC 3364,0.009110,SAB(rs)c,AB
NGC 3366,0.009645,SB(rs)bc,B
NGC 3367,0.010134,SB(rs)c;LINER  Sy,B
NGC 3369,0.011965,SA0-?,S0
NGC 3369,0.011965,SA0-?,A
NGC 3370,0.004273,SA(s)c,A
NGC 3374,0.024929,SBc,B
NGC 3375,0.008179,(R)SA(rs)0^0^?,A
NGC 3375,0.008179,(R)SA(rs)0^0^?,E
NGC 3375,0.008179,(R)SA(rs)0^0^?,S0
NGC 3376,0.019400,S0,S0
NGC 3377,0.002214,E5-6,E
NGC 3377A,0.001912,SAB(s)m,AB
NGC 3380,0.005350,(R')SBa?,B
NGC 3381,0.005430,SB pec;WR      HII,B
NGC 3383,0.012172,SB(r)b:        HII,B
NGC 3384,0.002348,SB(s)0-:,S0
NGC 3384,0.002348,SB(s)0-:,B
NGC 3385,0.025883,S0,S0
NGC 3385,0.025883,S0,E
NGC 3386,0.034292,E,E
NGC 3388,0.022105,S0,S0
NGC 3389,0.004346,SA(s)c,A
NGC 3390,0.010164,Sb       poss. LINER,S0
NGC 3390,0.010164,Sb       poss. LINER,S0/a
NGC 3392,0.010779,E?             BLAGN,E
NGC 3393,0.012509,(R')SB(s)ab    Sy2,B
NGC 3394,0.011338,SA(rs)c,A
NGC 3395,0.005394,SAB(rs)cd pec: HII,AB
NGC 3396,0.005537,IBm pec,B
NGC 3399,0.022640,S0?,S0
NGC 3400,0.004710,SB(s)a:,B
NGC 3400,0.004710,SB(s)a:,S0
NGC 3400,0.004710,SB(s)a:,S0/a
NGC 3402,0.015274,E+,E
NGC 3403,0.004206,SAbc:,A
NGC 3404,0.015364,SBab? sp,S0/a
NGC 3404,0.015364,SBab? sp,S0
NGC 3404,0.015364,SBab? sp,B
NGC 3405,0.021740,DBL SYS,E
NGC 3406,0.025091,DBL SYS,S0
NGC 3406,0.025091,DBL SYS,E
NGC 3406 NED01,0.024951,E,S0
NGC 3407,0.016751,S0-:,S0
NGC 3407,0.016751,S0-:,E
NGC 3409,0.020524,SBc? sp,B
NGC 3412,0.002805,SB(s)0^0^      PAS,B
NGC 3412,0.002805,SB(s)0^0^      PAS,S0
NGC 3413,0.002115,S0,S0
NGC 3414,0.004903,S0 pec         LINER,B
NGC 3414,0.004903,S0 pec         LINER,S0
NGC 3415,0.011068,SA0+:,S0
NGC 3415,0.011068,SA0+:,S0/a
NGC 3415,0.011068,SA0+:,E
NGC 3415,0.011068,SA0+:,A
NGC 3418,0.004192,SAB(s)0/a:,AB
NGC 3418,0.004192,SAB(s)0/a:,S0
NGC 3418,0.004192,SAB(s)0/a:,S0/a
NGC 3419,0.010124,(R)SAB(r)0+,AB
NGC 3419,0.010124,(R)SAB(r)0+,S0
NGC 3419A,0.010257,SB(s)b: sp,B
NGC 3420,0.020007,SB(rs+)a,B
NGC 3421,0.014824,(R')SB(rs)a pec,B
NGC 3422,0.014450,S0+? sp,S0
NGC 3423,0.003349,SA(s)cd,A
NGC 3424,0.004983,SB(s)b:?       HII,B
NGC 3427,0.021289,S0/a,S0/a
NGC 3427,0.021289,S0/a,S0
NGC 3428,0.026759,SAB(s)b,AB
NGC 3430,0.005290,SAB(rs)c,AB
NGC 3431,0.017522,SABb?,AB
NGC 3432,0.002055,SB(s)m;LINER   HII,B
NGC 3433,0.009073,SA(s)c,A
NGC 3434,0.012128,SA(r)b         HII,A
NGC 3437,0.004260,SAB(rs)c:      HII,AB
NGC 3440,0.006361,SBb? sp,B
NGC 3443,0.003776,SAd,A
NGC 3445,0.006831,SAB(s)m,AB
NGC 3447a,0.003556,SAB(s)m pec,AB
NGC 3447b,0.003663,IB(s)m pec,B
NGC 3449,0.010928,SA(s)ab:,A
NGC 3450,0.013433,SB(rs)b,B
NGC 3453,0.013329,SA(s)b         HII,B
NGC 3454,0.003673,SB(s)c? sp     HII,B
NGC 3455,0.003686,(R')SAB(rs)b,AB
NGC 3456,0.014233,SB(rs)c:,B
NGC 3458,0.006261,SAB:,S0
NGC 3458,0.006261,SAB:,B
NGC 3458,0.006261,SAB:,AB
NGC 3459,0.008883,(R')SBab:,B
NGC 3462,0.021488,S0:,S0
NGC 3464,0.012465,SAB(rs)c,B
NGC 3466,0.033013,SB(s)b:        AGN,B
NGC 3467,0.031469,S0,S0
NGC 3468,0.025088,S0,E
NGC 3468,0.025088,S0,S0
NGC 3469,0.015497,(R')SB(r)ab,B
NGC 3470,0.021758,SA(r)ab:,A
NGC 3473,0.030533,SBb:,B
NGC 3476,0.034401,E,E
NGC 3479,0.015124,SAB(r)bc,AB
NGC 3482,0.009709,(R_1R'_2)SB(r)a,B
NGC 3483,0.011848,(R)SA(rl)0/a,S0
NGC 3483,0.011848,(R)SA(rl)0/a,A
NGC 3485,0.004790,SB(r)b:        AGN,B
NGC 3486,0.002262,SAB(r)c;HII    Sy2,AB
NGC 3488,0.009990,SB(s)c:,B
NGC 3489,0.002258,SAB(rs)0+   Sy;LINER,AB
NGC 3489,0.002258,SAB(rs)0+   Sy;LINER,S0
NGC 3490,0.035598,E,E
NGC 3490,0.035598,E,S0
NGC 3491,0.021185,S0-:,E
NGC 3491,0.021185,S0-:,S0
NGC 3492 NED01,0.037288,E/D,E
NGC 3497,0.012359,SA(s)0^0^:    LINER?,A
NGC 3497,0.012359,SA(s)0^0^:    LINER?,S0
NGC 3497,0.012359,SA(s)0^0^:    LINER?,S0/a
NGC 3504,0.005087,(R)SAB(s)ab    HII,AB
NGC 3504,0.005087,(R)SAB(s)ab    HII,B
NGC 3507,0.003266,SB(s)b         LINER,B
NGC 3508,0.013006,SA(r)b pec?    HII,A
NGC 3509,0.025594,SA(s)bc pec,A
NGC 3510,0.002348,SB(s)m         HII,B
NGC 3511,0.003699,SAB(s)c;HII    Sy1,A
NGC 3512,0.004580,SAB(rs)c       LINER,AB
NGC 3513,0.003979,SB(s)c         HII,B
NGC 3514,0.012872,SA(s)c         HII,AB
NGC 3515,0.029077,SAc:,A
NGC 3516,0.008836,(R)SB(s)0^0^:  Sy1.5,B
NGC 3516,0.008836,(R)SB(s)0^0^:  Sy1.5,S0
NGC 3517,0.027353,Sb,A
NGC 3520,0.069688,E+4 pec,E
NGC 3521,0.002665,SAB(rs)bc;HII  LINER,AB
NGC 3522,0.004018,E,E
NGC 3524,0.004528,S0/a,S0/a
NGC 3524,0.004528,S0/a,S0
NGC 3526,0.004733,SAc pec sp,A
NGC 3527,0.033207,(R)SB(r)ab:,B
NGC 3529,0.012505,(R'_1)SB:(r)ab HII,B
NGC 3533,0.010340,(R')SAB(r)ab,AB
NGC 3535,0.023103,SA(s)a pec:,S0/a
NGC 3535,0.023103,SA(s)a pec:,S0
NGC 3535,0.023103,SA(s)a pec:,A
NGC 3536,0.036308,S,B
NGC 3537,0.027299,,S0
NGC 3540,0.021297,SB0,B
NGC 3540,0.021297,SB0,S0
NGC 3541,0.020928,(R')SAB(r)d?,AB
NGC 3544,0.012472,(R)SAB:(rs)a,AB
NGC 3545,0.029410,,E
NGC 3546,0.014860,SA0- pec:,A
NGC 3546,0.014860,SA0- pec:,S0/a
NGC 3546,0.014860,SA0- pec:,S0
NGC 3549,0.009523,SA(s)c:,A
NGC 3550,0.034440,Pec,E
NGC 3551,0.031829,BrClG,E
NGC 3557,0.010270,E3             LINER,E
NGC 3557B,0.009663,E5:,E
NGC 3557B,0.009663,E5:,S0
NGC 3561,0.028750,S0^0^: pec     Sy3,A
NGC 3561A,0.029344,SA(r)a pec,S0
NGC 3562,0.022509,E,E
NGC 3563,0.033100,,E
NGC 3563,0.033100,,S0
NGC 3563B,0.033516,SB0:,S0
NGC 3563B,0.033516,SB0:,B
NGC 3564,0.009513,S0: sp,S0
NGC 3567,0.021115,S0 pec,S0
NGC 3568,0.008152,SB(s)c:        HII,B
NGC 3569,0.024907,SA0^0          PEG,A
NGC 3569,0.024907,SA0^0          PEG,S0
NGC 3570,0.034996,S0,S0
NGC 3573,0.008308,SA0/a pec sp  LINER?,A
NGC 3573,0.008308,SA0/a pec sp  LINER?,S0/a
NGC 3573,0.008308,SA0/a pec sp  LINER?,S0
NGC 3577,0.017789,SB(r)a,B
NGC 3580,0.022500,SA0^0^,A
NGC 3580,0.022500,SA0^0^,S0
NGC 3583,0.007022,SB(s)b,B
NGC 3585,0.004783,E7/S0,E
NGC 3585,0.004783,E7/S0,S0
NGC 3591,0.018369,(R')SB(r)0+?,S0
NGC 3591,0.018369,(R')SB(r)0+?,S0/a
NGC 3591,0.018369,(R')SB(r)0+?,B
NGC 3593,0.002075,SA(s)0/a;HII   Sy2,A
NGC 3593,0.002075,SA(s)0/a;HII   Sy2,S0/a
NGC 3593,0.002075,SA(s)0/a;HII   Sy2,S0
NGC 3594,0.033131,SB0:,S0
NGC 3594,0.033131,SB0:,B
NGC 3595,0.007262,S0,E
NGC 3596,0.003979,SAB(rs)c       HII,AB
NGC 3597,0.011675,S0+: pec       HII,S0
NGC 3598,0.020501,S0-:,S0
NGC 3598,0.020501,S0-:,E
NGC 3599,0.002799,SA0:           LINER,E
NGC 3599,0.002799,SA0:           LINER,S0
NGC 3599,0.002799,SA0:           LINER,A
NGC 3601,0.027061,SB(r)ab?,B
NGC 3604,0.005220,SA(s)a pec     HII,A
NGC 3605,0.002141,E4-5,S0
NGC 3605,0.002141,E4-5,E
NGC 3606,0.010047,E0:,S0
NGC 3606,0.010047,E0:,E
NGC 3607,0.003102,SA(s)0^0^:     AGN2,A
NGC 3607,0.003102,SA(s)0^0^:     AGN2,E
NGC 3607,0.003102,SA(s)0^0^:     AGN2,S0
NGC 3608,0.004180,E2            LINER:,E
NGC 3610,0.005694,SB(r)0^0^ pec,E
NGC 3610,0.005694,SB(r)0^0^ pec,S0
NGC 3613,0.006841,E6,E
NGC 3613,0.006841,E6,S0
NGC 3614,0.007769,SAB(r)c,AB
NGC 3614A,0.024334,SB(s)m,B
NGC 3615,0.022055,E,E
NGC 3617,0.007228,E+,E
NGC 3617,0.007228,E+,S0
NGC 3618,0.022669,SABb:,AB
NGC 3619,0.005150,(R)SA(s)0+:,S0/a
NGC 3619,0.005150,(R)SA(s)0+:,A
NGC 3619,0.005150,(R)SA(s)0+:,S0
NGC 3620,0.005604,(R'_1)SB(s)ab,B
NGC 3621,0.002435,SA(s)d         HII,A
NGC 3624,0.036870,SB(r)b,B
NGC 3625,0.006484,SAB(s)b:,B
NGC 3625,0.006484,SAB(s)b:,AB
NGC 3626,0.004983,(R)SA(rs)0+,S0
NGC 3626,0.004983,(R)SA(rs)0+,A
NGC 3626,0.004983,(R)SA(rs)0+,S0/a
NGC 3629,0.005027,SA(s)cd:,A
